order,x,y,hole,piece,group,fips,abbr,NAME
15174,860672.1999,-2181949.937,F,1,72.1,72,PR,Puerto Rico
15175,860350.8288,-2181585.456,F,1,72.1,72,PR,Puerto Rico
15176,860083.767,-2181282.57,F,1,72.1,72,PR,Puerto Rico
15177,859821.9401,-2180037.956,F,1,72.1,72,PR,Puerto Rico
15178,859085.8526,-2179162.667,F,1,72.1,72,PR,Puerto Rico
15179,858984.7106,-2179042.398,F,1,72.1,72,PR,Puerto Rico
15180,857780.8354,-2179042.398,F,1,72.1,72,PR,Puerto Rico
15181,857593.6312,-2179042.398,F,1,72.1,72,PR,Puerto Rico
15182,855739.5105,-2179042.398,F,1,72.1,72,PR,Puerto Rico
15183,854012.4219,-2179440.533,F,1,72.1,72,PR,Puerto Rico
15184,853930.3886,-2179487.353,F,1,72.1,72,PR,Puerto Rico
15185,852560.6756,-2180269.099,F,1,72.1,72,PR,Puerto Rico
15186,851918.9078,-2180635.38,F,1,72.1,72,PR,Puerto Rico
15187,851052.9807,-2181219.951,F,1,72.1,72,PR,Puerto Rico
15188,850296.4178,-2181730.693,F,1,72.1,72,PR,Puerto Rico
15189,850215.8372,-2181810.826,F,1,72.1,72,PR,Puerto Rico
15190,849244.6401,-2182776.637,F,1,72.1,72,PR,Puerto Rico
15191,849144.9521,-2182875.772,F,1,72.1,72,PR,Puerto Rico
15192,848815.7589,-2183153.127,F,1,72.1,72,PR,Puerto Rico
15193,848121.8454,-2183737.77,F,1,72.1,72,PR,Puerto Rico
15194,847313.0446,-2184419.208,F,1,72.1,72,PR,Puerto Rico
15195,846702.1109,-2185014.976,F,1,72.1,72,PR,Puerto Rico
15196,845268.0378,-2186413.45,F,1,72.1,72,PR,Puerto Rico
15197,845219.5305,-2186460.753,F,1,72.1,72,PR,Puerto Rico
15198,844937.1599,-2186694.04,F,1,72.1,72,PR,Puerto Rico
15199,844796.1906,-2186810.505,F,1,72.1,72,PR,Puerto Rico
15200,844265.9087,-2187248.61,F,1,72.1,72,PR,Puerto Rico
15201,843230.615,-2188103.942,F,1,72.1,72,PR,Puerto Rico
15202,841974.5506,-2187207.697,F,1,72.1,72,PR,Puerto Rico
15203,840613.6673,-2186012.63,F,1,72.1,72,PR,Puerto Rico
15204,840369.3501,-2185770.903,F,1,72.1,72,PR,Puerto Rico
15205,840288.5152,-2185690.926,F,1,72.1,72,PR,Puerto Rico
15206,840254.557,-2185657.327,F,1,72.1,72,PR,Puerto Rico
15207,839327.7911,-2184740.388,F,1,72.1,72,PR,Puerto Rico
15208,839305.1935,-2184718.03,F,1,72.1,72,PR,Puerto Rico
15209,837996.7196,-2184419.208,F,1,72.1,72,PR,Puerto Rico
15210,837973.4576,-2184347.318,F,1,72.1,72,PR,Puerto Rico
15211,837926.9053,-2184203.451,F,1,72.1,72,PR,Puerto Rico
15212,837914.1106,-2184163.91,F,1,72.1,72,PR,Puerto Rico
15213,837787.3022,-2183772.018,F,1,72.1,72,PR,Puerto Rico
15214,837706.4649,-2183730.076,F,1,72.1,72,PR,Puerto Rico
15215,836635.8364,-2183174.594,F,1,72.1,72,PR,Puerto Rico
15216,836381.8843,-2183164.935,F,1,72.1,72,PR,Puerto Rico
15217,835327.3625,-2183124.827,F,1,72.1,72,PR,Puerto Rico
15218,834463.1244,-2183221.519,F,1,72.1,72,PR,Puerto Rico
15219,834437.7236,-2183224.361,F,1,72.1,72,PR,Puerto Rico
15220,833809.6914,-2182826.005,F,1,72.1,72,PR,Puerto Rico
15221,832501.2176,-2181083.502,F,1,72.1,72,PR,Puerto Rico
15222,832214.2089,-2180768.536,F,1,72.1,72,PR,Puerto Rico
15223,831770.3625,-2180281.454,F,1,72.1,72,PR,Puerto Rico
15224,831367.993,-2179839.889,F,1,72.1,72,PR,Puerto Rico
15225,831157.7793,-2179609.198,F,1,72.1,72,PR,Puerto Rico
15226,831140.3343,-2179590.054,F,1,72.1,72,PR,Puerto Rico
15227,830851.243,-2179363.56,F,1,72.1,72,PR,Puerto Rico
15228,830250.4752,-2178892.877,F,1,72.1,72,PR,Puerto Rico
15229,829127.537,-2178475.011,F,1,72.1,72,PR,Puerto Rico
15230,829046.8202,-2178444.974,F,1,72.1,72,PR,Puerto Rico
15231,828903.6617,-2178255.837,F,1,72.1,72,PR,Puerto Rico
15232,828511.1133,-2177737.21,F,1,72.1,72,PR,Puerto Rico
15233,828104.7719,-2177200.361,F,1,72.1,72,PR,Puerto Rico
15234,827267.3222,-2176652.704,F,1,72.1,72,PR,Puerto Rico
15235,826331.5849,-2176381.928,F,1,72.1,72,PR,Puerto Rico
15236,826063.447,-2176304.336,F,1,72.1,72,PR,Puerto Rico
15237,824807.3825,-2176403.87,F,1,72.1,72,PR,Puerto Rico
15238,823917.5234,-2176702.471,F,1,72.1,72,PR,Puerto Rico
15239,823027.8845,-2177200.361,F,1,72.1,72,PR,Puerto Rico
15240,822714.3042,-2176902.104,F,1,72.1,72,PR,Puerto Rico
15241,822347.4429,-2176553.17,F,1,72.1,72,PR,Puerto Rico
15242,822063.8513,-2176508.225,F,1,72.1,72,PR,Puerto Rico
15243,821887.4004,-2176480.26,F,1,72.1,72,PR,Puerto Rico
15244,821405.3946,-2176403.87,F,1,72.1,72,PR,Puerto Rico
15245,820878.2145,-2176376.026,F,1,72.1,72,PR,Puerto Rico
15246,820463.126,-2176354.103,F,1,72.1,72,PR,Puerto Rico
15247,820305.7741,-2176376.27,F,1,72.1,72,PR,Puerto Rico
15248,819432.9451,-2176499.23,F,1,72.1,72,PR,Puerto Rico
15249,819050.0536,-2176553.17,F,1,72.1,72,PR,Puerto Rico
15250,817636.9811,-2177001.293,F,1,72.1,72,PR,Puerto Rico
15251,817166.2559,-2177109.328,F,1,72.1,72,PR,Puerto Rico
15252,816119.0898,-2177349.661,F,1,72.1,72,PR,Puerto Rico
15253,813816.1582,-2178146.153,F,1,72.1,72,PR,Puerto Rico
15254,811042.2024,-2179440.533,F,1,72.1,72,PR,Puerto Rico
15255,809540.0458,-2179916.783,F,1,72.1,72,PR,Puerto Rico
15256,809483.2139,-2179934.801,F,1,72.1,72,PR,Puerto Rico
15257,809000.8775,-2180087.723,F,1,72.1,72,PR,Puerto Rico
15258,808320.6561,-2179838.889,F,1,72.1,72,PR,Puerto Rico
15259,807587.805,-2179888.656,F,1,72.1,72,PR,Puerto Rico
15260,806436.3393,-2180386.545,F,1,72.1,72,PR,Puerto Rico
15261,805456.4393,-2181185.426,F,1,72.1,72,PR,Puerto Rico
15262,805337.2829,-2181282.57,F,1,72.1,72,PR,Puerto Rico
15263,803976.3996,-2181680.926,F,1,72.1,72,PR,Puerto Rico
15264,803034.3513,-2181680.926,F,1,72.1,72,PR,Puerto Rico
15265,802039.8936,-2182228.582,F,1,72.1,72,PR,Puerto Rico
15266,801805.5217,-2182329.924,F,1,72.1,72,PR,Puerto Rico
15267,800888.4278,-2182726.472,F,1,72.1,72,PR,Puerto Rico
15268,799893.97,-2182676.705,F,1,72.1,72,PR,Puerto Rico
15269,799318.3472,-2181631.159,F,1,72.1,72,PR,Puerto Rico
15270,798604.9596,-2181224.045,F,1,72.1,72,PR,Puerto Rico
15271,798271.4801,-2181033.735,F,1,72.1,72,PR,Puerto Rico
15272,797434.0304,-2180834.668,F,1,72.1,72,PR,Puerto Rico
15273,796827.0357,-2181123.242,F,1,72.1,72,PR,Puerto Rico
15274,796596.5807,-2181232.803,F,1,72.1,72,PR,Puerto Rico
15275,796308.5051,-2181215.684,F,1,72.1,72,PR,Puerto Rico
15276,796174.3062,-2181207.709,F,1,72.1,72,PR,Puerto Rico
15277,795759.131,-2181183.036,F,1,72.1,72,PR,Puerto Rico
15278,794781.3925,-2181227.31,F,1,72.1,72,PR,Puerto Rico
15279,794660.0746,-2181232.803,F,1,72.1,72,PR,Puerto Rico
15280,794626.2849,-2181306.271,F,1,72.1,72,PR,Puerto Rico
15281,794293.6491,-2182029.514,F,1,72.1,72,PR,Puerto Rico
15282,794197.1261,-2182081.178,F,1,72.1,72,PR,Puerto Rico
15283,793456.4196,-2182477.637,F,1,72.1,72,PR,Puerto Rico
15284,793172.1296,-2182229.718,F,1,72.1,72,PR,Puerto Rico
15285,792828.1672,-2181929.76,F,1,72.1,72,PR,Puerto Rico
15286,792635.0022,-2181857.88,F,1,72.1,72,PR,Puerto Rico
15287,792520.3715,-2181815.224,F,1,72.1,72,PR,Puerto Rico
15288,791740.1383,-2181524.885,F,1,72.1,72,PR,Puerto Rico
15289,791624.5122,-2181481.858,F,1,72.1,72,PR,Puerto Rico
15290,792443.5057,-2180794.228,F,1,72.1,72,PR,Puerto Rico
15291,792514.1511,-2180734.914,F,1,72.1,72,PR,Puerto Rico
15292,792514.1511,-2180237.244,F,1,72.1,72,PR,Puerto Rico
15293,792494.4612,-2180138.836,F,1,72.1,72,PR,Puerto Rico
15294,792304.9538,-2179191.698,F,1,72.1,72,PR,Puerto Rico
15295,791310.4961,-2178544.508,F,1,72.1,72,PR,Puerto Rico
15296,791016.2027,-2178424.539,F,1,72.1,72,PR,Puerto Rico
15297,790211.2195,-2178096.386,F,1,72.1,72,PR,Puerto Rico
15298,789868.9669,-2178121.422,F,1,72.1,72,PR,Puerto Rico
15299,789862.3838,-2178121.903,F,1,72.1,72,PR,Puerto Rico
15300,788850.5564,-2178195.919,F,1,72.1,72,PR,Puerto Rico
15301,788305.5861,-2178252.003,F,1,72.1,72,PR,Puerto Rico
15302,787911.6749,-2178292.541,F,1,72.1,72,PR,Puerto Rico
15303,786914.0504,-2178395.207,F,1,72.1,72,PR,Puerto Rico
15304,785343.7496,-2178843.11,F,1,72.1,72,PR,Puerto Rico
15305,784035.2758,-2179440.533,F,1,72.1,72,PR,Puerto Rico
15306,782988.6288,-2180237.244,F,1,72.1,72,PR,Puerto Rico
15307,782844.7759,-2180437.195,F,1,72.1,72,PR,Puerto Rico
15308,782642.7391,-2180718.02,F,1,72.1,72,PR,Puerto Rico
15309,782432.6776,-2181009.999,F,1,72.1,72,PR,Puerto Rico
15310,782308.1872,-2181183.036,F,1,72.1,72,PR,Puerto Rico
15311,782008.4526,-2181232.945,F,1,72.1,72,PR,Puerto Rico
15312,781562.8004,-2181307.15,F,1,72.1,72,PR,Puerto Rico
15313,780214.6731,-2181531.625,F,1,72.1,72,PR,Puerto Rico
15314,779481.822,-2180734.914,F,1,72.1,72,PR,Puerto Rico
15315,779414.1529,-2180690.875,F,1,72.1,72,PR,Puerto Rico
15316,778487.3643,-2180087.723,F,1,72.1,72,PR,Puerto Rico
15317,778113.0795,-2180087.723,F,1,72.1,72,PR,Puerto Rico
15318,777523.5362,-2180087.723,F,1,72.1,72,PR,Puerto Rico
15319,777126.481,-2180087.723,F,1,72.1,72,PR,Puerto Rico
15320,775713.4086,-2179689.588,F,1,72.1,72,PR,Puerto Rico
15321,775692.964,-2179682.687,F,1,72.1,72,PR,Puerto Rico
15322,774436.9499,-2179258.731,F,1,72.1,72,PR,Puerto Rico
15323,774090.9186,-2179141.932,F,1,72.1,72,PR,Puerto Rico
15324,772520.8381,-2177897.318,F,1,72.1,72,PR,Puerto Rico
15325,771369.3723,-2177100.827,F,1,72.1,72,PR,Puerto Rico
15326,771314.8781,-2177077.592,F,1,72.1,72,PR,Puerto Rico
15327,770527.6755,-2176741.949,F,1,72.1,72,PR,Puerto Rico
15328,769851.481,-2176453.637,F,1,72.1,72,PR,Puerto Rico
15329,769299.2331,-2176322.358,F,1,72.1,72,PR,Puerto Rico
15330,768449.3487,-2176120.327,F,1,72.1,72,PR,Puerto Rico
15331,768385.9991,-2176105.268,F,1,72.1,72,PR,Puerto Rico
15332,768296.4363,-2176105.268,F,1,72.1,72,PR,Puerto Rico
15333,767129.9346,-2176105.268,F,1,72.1,72,PR,Puerto Rico
15334,766292.4849,-2176553.17,F,1,72.1,72,PR,Puerto Rico
15335,765769.2533,-2176505.785,F,1,72.1,72,PR,Puerto Rico
15336,765193.4286,-2176453.637,F,1,72.1,72,PR,Puerto Rico
15337,765154.5785,-2176456.995,F,1,72.1,72,PR,Puerto Rico
15338,764811.0245,-2176486.692,F,1,72.1,72,PR,Puerto Rico
15339,764041.9628,-2176553.17,F,1,72.1,72,PR,Puerto Rico
15340,762949.6465,-2177196.263,F,1,72.1,72,PR,Puerto Rico
15341,762942.6862,-2177200.361,F,1,72.1,72,PR,Puerto Rico
15342,762367.0634,-2178195.919,F,1,72.1,72,PR,Puerto Rico
15343,762363.9019,-2178233.459,F,1,72.1,72,PR,Puerto Rico
15344,762262.2446,-2179440.533,F,1,72.1,72,PR,Puerto Rico
15345,761954.4501,-2179570.759,F,1,72.1,72,PR,Puerto Rico
15346,761791.2204,-2179639.821,F,1,72.1,72,PR,Puerto Rico
15347,761372.6057,-2179390.766,F,1,72.1,72,PR,Puerto Rico
15348,761202.0674,-2179237.569,F,1,72.1,72,PR,Puerto Rico
15349,760536.4153,-2178639.602,F,1,72.1,72,PR,Puerto Rico
15350,760430.5573,-2178544.508,F,1,72.1,72,PR,Puerto Rico
15351,760430.5573,-2177797.784,F,1,72.1,72,PR,Puerto Rico
15352,760623.3158,-2177729.014,F,1,72.1,72,PR,Puerto Rico
15353,761686.6218,-2177349.661,F,1,72.1,72,PR,Puerto Rico
15354,761791.2204,-2176254.569,F,1,72.1,72,PR,Puerto Rico
15355,761753.4376,-2176173.697,F,1,72.1,72,PR,Puerto Rico
15356,761372.6057,-2175358.544,F,1,72.1,72,PR,Puerto Rico
15357,761307.0264,-2175296.171,F,1,72.1,72,PR,Puerto Rico
15358,760823.8535,-2174836.619,F,1,72.1,72,PR,Puerto Rico
15359,760715.0703,-2174733.154,F,1,72.1,72,PR,Puerto Rico
15360,760676.2011,-2174696.185,F,1,72.1,72,PR,Puerto Rico
15361,760273.5493,-2174313.218,F,1,72.1,72,PR,Puerto Rico
15362,760325.7385,-2173715.795,F,1,72.1,72,PR,Puerto Rico
15363,760278.412,-2173625.752,F,1,72.1,72,PR,Puerto Rico
15364,759959.5332,-2173019.058,F,1,72.1,72,PR,Puerto Rico
15365,759616.9631,-2172946.702,F,1,72.1,72,PR,Puerto Rico
15366,759589.5994,-2172940.922,F,1,72.1,72,PR,Puerto Rico
15367,759488.2888,-2172919.524,F,1,72.1,72,PR,Puerto Rico
15368,758755.658,-2173019.058,F,1,72.1,72,PR,Puerto Rico
15369,758232.2244,-2173466.96,F,1,72.1,72,PR,Puerto Rico
15370,757929.8565,-2173850.433,F,1,72.1,72,PR,Puerto Rico
15371,757848.2633,-2173953.912,F,1,72.1,72,PR,Puerto Rico
15372,757604.1922,-2174263.451,F,1,72.1,72,PR,Puerto Rico
15373,756923.7505,-2174313.218,F,1,72.1,72,PR,Puerto Rico
15374,756689.1806,-2174433.312,F,1,72.1,72,PR,Puerto Rico
15375,756243.3089,-2174661.587,F,1,72.1,72,PR,Puerto Rico
15376,755720.3598,-2175052.502,F,1,72.1,72,PR,Puerto Rico
15377,755510.6781,-2175209.243,F,1,72.1,72,PR,Puerto Rico
15378,755517.9933,-2175262.589,F,1,72.1,72,PR,Puerto Rico
15379,755634.071,-2176109.077,F,1,72.1,72,PR,Puerto Rico
15380,755711.0818,-2176670.672,F,1,72.1,72,PR,Puerto Rico
15381,755818.1182,-2177451.228,F,1,72.1,72,PR,Puerto Rico
15382,755824.6942,-2177499.182,F,1,72.1,72,PR,Puerto Rico
15383,755824.6942,-2178644.042,F,1,72.1,72,PR,Puerto Rico
15384,755771.1524,-2178764.976,F,1,72.1,72,PR,Puerto Rico
15385,755405.8592,-2179590.054,F,1,72.1,72,PR,Puerto Rico
15386,755039.6539,-2180436.312,F,1,72.1,72,PR,Puerto Rico
15387,753992.7867,-2180983.969,F,1,72.1,72,PR,Puerto Rico
15388,752893.7304,-2181183.036,F,1,72.1,72,PR,Puerto Rico
15389,751637.4457,-2181631.159,F,1,72.1,72,PR,Puerto Rico
15390,750611.6789,-2181777.481,F,1,72.1,72,PR,Puerto Rico
15391,750590.7988,-2181780.46,F,1,72.1,72,PR,Puerto Rico
15392,750582.748,-2181788.63,F,1,72.1,72,PR,Puerto Rico
15393,749979.3803,-2182400.968,F,1,72.1,72,PR,Puerto Rico
15394,749805.7585,-2182577.171,F,1,72.1,72,PR,Puerto Rico
15395,749072.9074,-2183025.293,F,1,72.1,72,PR,Puerto Rico
15396,748802.5321,-2183225.262,F,1,72.1,72,PR,Puerto Rico
15397,748601.8833,-2183373.662,F,1,72.1,72,PR,Puerto Rico
15398,748287.8672,-2183971.085,F,1,72.1,72,PR,Puerto Rico
15399,748019.5672,-2184084.539,F,1,72.1,72,PR,Puerto Rico
15400,747345.8189,-2184369.441,F,1,72.1,72,PR,Puerto Rico
15401,746194.3531,-2184518.962,F,1,72.1,72,PR,Puerto Rico
15402,746112.8902,-2184542.535,F,1,72.1,72,PR,Puerto Rico
15403,744990.4779,-2184867.33,F,1,72.1,72,PR,Puerto Rico
15404,744622.956,-2185067.164,F,1,72.1,72,PR,Puerto Rico
15405,744257.847,-2185265.686,F,1,72.1,72,PR,Puerto Rico
15406,743776.6863,-2185307.278,F,1,72.1,72,PR,Puerto Rico
15407,743482.2036,-2185332.733,F,1,72.1,72,PR,Puerto Rico
15408,743106.3812,-2185365.22,F,1,72.1,72,PR,Puerto Rico
15409,742530.5382,-2185116.385,F,1,72.1,72,PR,Puerto Rico
15410,742508.5611,-2185105.931,F,1,72.1,72,PR,Puerto Rico
15411,742397.0094,-2185052.869,F,1,72.1,72,PR,Puerto Rico
15412,741693.0885,-2184718.03,F,1,72.1,72,PR,Puerto Rico
15413,741540.2882,-2184672.627,F,1,72.1,72,PR,Puerto Rico
15414,740855.6388,-2184469.195,F,1,72.1,72,PR,Puerto Rico
15415,740666.7412,-2184238.042,F,1,72.1,72,PR,Puerto Rico
15416,740489.4335,-2184021.072,F,1,72.1,72,PR,Puerto Rico
15417,740018.4094,-2183921.318,F,1,72.1,72,PR,Puerto Rico
15418,739924.0321,-2183962.137,F,1,72.1,72,PR,Puerto Rico
15419,739442.5664,-2184170.373,F,1,72.1,72,PR,Puerto Rico
15420,739140.754,-2184354.98,F,1,72.1,72,PR,Puerto Rico
15421,739131.8982,-2184360.397,F,1,72.1,72,PR,Puerto Rico
15422,738709.9355,-2184618.496,F,1,72.1,72,PR,Puerto Rico
15423,738343.51,-2185315.453,F,1,72.1,72,PR,Puerto Rico
15424,738343.51,-2185974.809,F,1,72.1,72,PR,Puerto Rico
15425,502276.7269,-2151888.152,F,2,72.2,72,PR,Puerto Rico
15426,502407.7504,-2151092.322,F,2,72.2,72,PR,Puerto Rico
15427,502145.9235,-2150545.106,F,2,72.2,72,PR,Puerto Rico
15428,502329.1363,-2150022.773,F,2,72.2,72,PR,Puerto Rico
15429,502548.3122,-2149661.741,F,2,72.2,72,PR,Puerto Rico
15430,502721.7665,-2149376.023,F,2,72.2,72,PR,Puerto Rico
15431,503009.5779,-2149251.606,F,2,72.2,72,PR,Puerto Rico
15432,503506.8068,-2149201.839,F,2,72.2,72,PR,Puerto Rico
15433,504249.5005,-2149076.437,F,2,72.2,72,PR,Puerto Rico
15434,504684.4773,-2149002.992,F,2,72.2,72,PR,Puerto Rico
15435,506045.1404,-2148430.892,F,2,72.2,72,PR,Puerto Rico
15436,507065.8028,-2148008.093,F,2,72.2,72,PR,Puerto Rico
15437,507877.5449,-2147948.723,F,2,72.2,72,PR,Puerto Rico
15438,508086.4653,-2147933.443,F,2,72.2,72,PR,Puerto Rico
15439,508662.0881,-2148057.86,F,2,72.2,72,PR,Puerto Rico
15440,509918.3727,-2148878.574,F,2,72.2,72,PR,Puerto Rico
15441,510965.0196,-2148903.458,F,2,72.2,72,PR,Puerto Rico
15442,512744.5177,-2149450.674,F,2,72.2,72,PR,Puerto Rico
15443,514105.4009,-2149226.722,F,2,72.2,72,PR,Puerto Rico
15444,515256.8667,-2149127.409,F,2,72.2,72,PR,Puerto Rico
15445,515527.5237,-2148994.578,F,2,72.2,72,PR,Puerto Rico
15446,516068.1117,-2148729.273,F,2,72.2,72,PR,Puerto Rico
15447,516617.75,-2148132.511,F,2,72.2,72,PR,Puerto Rico
15448,517769.2158,-2147709.712,F,2,72.2,72,PR,Puerto Rico
15449,518397.248,-2147386.227,F,2,72.2,72,PR,Puerto Rico
15450,518580.4608,-2147460.877,F,2,72.2,72,PR,Puerto Rico
15451,518920.6816,-2147809.026,F,2,72.2,72,PR,Puerto Rico
15452,519600.903,-2148903.458,F,2,72.2,72,PR,Puerto Rico
15453,520307.5493,-2149400.907,F,2,72.2,72,PR,Puerto Rico
15454,520804.7782,-2149575.091,F,2,72.2,72,PR,Puerto Rico
15455,521275.8024,-2149973.006,F,2,72.2,72,PR,Puerto Rico
15456,521432.8104,-2150818.604,F,2,72.2,72,PR,Puerto Rico
15457,521982.4487,-2151863.489,F,2,72.2,72,PR,Puerto Rico
15458,522060.8426,-2152510.019,F,2,72.2,72,PR,Puerto Rico
15459,522374.8587,-2153131.885,F,2,72.2,72,PR,Puerto Rico
15460,522453.4729,-2154301.188,F,2,72.2,72,PR,Puerto Rico
15461,522270.2601,-2155619.571,F,2,72.2,72,PR,Puerto Rico
15462,521877.8501,-2156316.088,F,2,72.2,72,PR,Puerto Rico
15463,521668.4326,-2156340.971,F,2,72.2,72,PR,Puerto Rico
15464,521092.5896,-2156365.854,F,2,72.2,72,PR,Puerto Rico
15465,520255.1399,-2156838.64,F,2,72.2,72,PR,Puerto Rico
15466,519548.7138,-2157485.39,F,2,72.2,72,PR,Puerto Rico
15467,518920.6816,-2158306.324,F,2,72.2,72,PR,Puerto Rico
15468,517978.413,-2159351.21,F,2,72.2,72,PR,Puerto Rico
15469,517141.1836,-2160321.444,F,2,72.2,72,PR,Puerto Rico
15470,516905.5614,-2160843.997,F,2,72.2,72,PR,Puerto Rico
15471,516172.7103,-2161466.084,F,2,72.2,72,PR,Puerto Rico
15472,515754.0956,-2161515.851,F,2,72.2,72,PR,Puerto Rico
15473,515047.4492,-2161789.569,F,2,72.2,72,PR,Puerto Rico
15474,513922.1882,-2162237.251,F,2,72.2,72,PR,Puerto Rico
15475,513294.1559,-2162262.134,F,2,72.2,72,PR,Puerto Rico
15476,512953.9351,-2162436.319,F,2,72.2,72,PR,Puerto Rico
15477,512168.8949,-2162411.435,F,2,72.2,72,PR,Puerto Rico
15478,511776.2646,-2162486.086,F,2,72.2,72,PR,Puerto Rico
15479,511305.2405,-2162461.202,F,2,72.2,72,PR,Puerto Rico
15480,510703.413,-2162560.736,F,2,72.2,72,PR,Puerto Rico
15481,510075.3807,-2162212.368,F,2,72.2,72,PR,Puerto Rico
15482,509813.5539,-2161913.766,F,2,72.2,72,PR,Puerto Rico
15483,509264.1358,-2161565.618,F,2,72.2,72,PR,Puerto Rico
15484,509028.5136,-2161192.366,F,2,72.2,72,PR,Puerto Rico
15485,508583.6941,-2161043.065,F,2,72.2,72,PR,Puerto Rico
15486,508191.0639,-2161067.948,F,2,72.2,72,PR,Puerto Rico
15487,507615.4411,-2160719.58,F,2,72.2,72,PR,Puerto Rico
15488,506882.5901,-2160545.396,F,2,72.2,72,PR,Puerto Rico
15489,505521.927,-2160172.364,F,2,72.2,72,PR,Puerto Rico
15490,504501.2645,-2159649.811,F,2,72.2,72,PR,Puerto Rico
15491,503663.8149,-2158878.644,F,2,72.2,72,PR,Puerto Rico
15492,503012.6601,-2158295.193,F,2,72.2,72,PR,Puerto Rico
15493,501387.088,-2156838.64,F,2,72.2,72,PR,Puerto Rico
15494,501255.8071,-2156776.231,F,2,72.2,72,PR,Puerto Rico
15495,500863.6544,-2156589.806,F,2,72.2,72,PR,Puerto Rico
15496,500392.6302,-2156614.689,F,2,72.2,72,PR,Puerto Rico
15497,500000,-2156092.136,F,2,72.2,72,PR,Puerto Rico
15498,500157.0081,-2155669.338,F,2,72.2,72,PR,Puerto Rico
15499,500968.253,-2155022.588,F,2,72.2,72,PR,Puerto Rico
15500,501465.4819,-2154823.52,F,2,72.2,72,PR,Puerto Rico
15501,501701.1041,-2154450.488,F,2,72.2,72,PR,Puerto Rico
15502,501701.1041,-2153803.518,F,2,72.2,72,PR,Puerto Rico
15503,501910.5216,-2153032.571,F,2,72.2,72,PR,Puerto Rico
15504,502276.7269,-2151888.152,F,2,72.2,72,PR,Puerto Rico
15505,603578.8514,-2089603.96,F,3,72.3,72,PR,Puerto Rico
15506,603971.2614,-2089976.552,F,3,72.3,72,PR,Puerto Rico
15507,603866.6628,-2090274.493,F,3,72.3,72,PR,Puerto Rico
15508,603343.2292,-2090572.654,F,3,72.3,72,PR,Puerto Rico
15509,603328.052,-2090603.247,F,3,72.3,72,PR,Puerto Rico
15510,603133.8117,-2090994.792,F,3,72.3,72,PR,Puerto Rico
15511,602819.7956,-2091143.652,F,3,72.3,72,PR,Puerto Rico
15512,602472.4665,-2091046.847,F,3,72.3,72,PR,Puerto Rico
15513,602374.9762,-2091019.675,F,3,72.3,72,PR,Puerto Rico
15514,602356.7383,-2091009.016,F,3,72.3,72,PR,Puerto Rico
15515,602034.7554,-2090820.828,F,3,72.3,72,PR,Puerto Rico
15516,601223.5104,-2090373.806,F,3,72.3,72,PR,Puerto Rico
15517,600752.4862,-2089827.471,F,3,72.3,72,PR,Puerto Rico
15518,600770.069,-2089627.56,F,3,72.3,72,PR,Puerto Rico
15519,600778.6909,-2089529.53,F,3,72.3,72,PR,Puerto Rico
15520,601275.9198,-2088809.451,F,3,72.3,72,PR,Puerto Rico
15521,602060.9601,-2088411.976,F,3,72.3,72,PR,Puerto Rico
15522,602715.197,-2088561.057,F,3,72.3,72,PR,Puerto Rico
15523,603186.2212,-2089181.822,F,3,72.3,72,PR,Puerto Rico
15524,603578.8514,-2089603.96,F,3,72.3,72,PR,Puerto Rico
15525,814268.9051,-2196363.931,F,4,72.4,72,PR,Puerto Rico
15526,815184.9689,-2195691.637,F,4,72.4,72,PR,Puerto Rico
15527,815917.5998,-2195866.042,F,4,72.4,72,PR,Puerto Rico
15528,816127.0172,-2196189.747,F,4,72.4,72,PR,Puerto Rico
15529,816179.4267,-2196463.685,F,4,72.4,72,PR,Puerto Rico
15530,815917.5998,-2196862.041,F,4,72.4,72,PR,Puerto Rico
15531,815394.1662,-2197185.746,F,4,72.4,72,PR,Puerto Rico
15532,815211.1736,-2197658.972,F,4,72.4,72,PR,Puerto Rico
15533,814818.5434,-2197982.678,F,4,72.4,72,PR,Puerto Rico
15534,814242.7004,-2198181.966,F,4,72.4,72,PR,Puerto Rico
15535,813850.2904,-2198231.733,F,4,72.4,72,PR,Puerto Rico
15536,813379.2662,-2198605.205,F,4,72.4,72,PR,Puerto Rico
15537,812751.234,-2199128.198,F,4,72.4,72,PR,Puerto Rico
15538,812384.8085,-2199676.295,F,4,72.4,72,PR,Puerto Rico
15539,812070.7924,-2200000,F,4,72.4,72,PR,Puerto Rico
15540,811737.8749,-2199864.152,F,4,72.4,72,PR,Puerto Rico
15541,811704.3668,-2199850.479,F,4,72.4,72,PR,Puerto Rico
15542,812044.5876,-2199078.431,F,4,72.4,72,PR,Puerto Rico
15543,812541.8165,-2197708.739,F,4,72.4,72,PR,Puerto Rico
15544,812986.636,-2197111.096,F,4,72.4,72,PR,Puerto Rico
15545,813483.8648,-2196662.753,F,4,72.4,72,PR,Puerto Rico
15546,814183.4982,-2196396.441,F,4,72.4,72,PR,Puerto Rico
15547,814268.9051,-2196363.931,F,4,72.4,72,PR,Puerto Rico
15548,898133.5963,-2070312.055,F,5,72.5,72,PR,Puerto Rico
15549,898417.7346,-2070177.241,F,5,72.5,72,PR,Puerto Rico
15550,898767.4244,-2070330.066,F,5,72.5,72,PR,Puerto Rico
15551,898541.4913,-2071554.861,F,5,72.5,72,PR,Puerto Rico
